Datetime,Symbol,Open,High,Low,Close,Volume
2026-08-07 09:15:00,M&M.NS,3406.10009765625,3446.39990234375,3406.10009765625,3435.5,85970
2026-08-07 09:20:00,M&M.NS,3435.89990234375,3448.800048828125,3434.699951171875,3442.199951171875,66816
2026-08-07 09:25:00,M&M.NS,3443.5,3455.0,3439.800048828125,3440.60009765625,41316
2026-08-07 09:30:00,M&M.NS,3440.89990234375,3449.0,3439.800048828125,3446.800048828125,19532
2026-08-07 09:35:00,M&M.NS,3446.699951171875,3452.0,3443.699951171875,3447.699951171875,37967
2026-08-07 09:40:00,M&M.NS,3448.39990234375,3454.800048828125,3444.10009765625,3453.0,32439
2026-08-07 09:45:00,M&M.NS,3453.199951171875,3454.800048828125,3447.5,3450.10009765625,45019
2026-08-07 09:50:00,M&M.NS,3450.89990234375,3455.0,3447.0,3455.0,38843
2026-08-07 09:55:00,M&M.NS,3455.89990234375,3456.800048828125,3449.199951171875,3454.699951171875,32946
2026-08-07 10:00:00,M&M.NS,3454.699951171875,3455.800048828125,3441.5,3445.0,36674
2026-08-07 10:05:00,M&M.NS,3445.0,3449.199951171875,3445.0,3447.10009765625,20196
2026-08-07 10:10:00,M&M.NS,3447.699951171875,3448.199951171875,3445.199951171875,3445.800048828125,10787
2026-08-07 10:15:00,M&M.NS,3445.60009765625,3449.199951171875,3440.0,3440.800048828125,52377
2026-08-07 10:20:00,M&M.NS,3441.60009765625,3444.699951171875,3441.10009765625,3443.199951171875,12917
2026-08-07 10:25:00,M&M.NS,3444.39990234375,3449.89990234375,3442.60009765625,3443.0,24650
2026-08-07 10:30:00,M&M.NS,3443.300048828125,3447.89990234375,3442.60009765625,3445.699951171875,13988
2026-08-07 10:35:00,M&M.NS,3446.0,3449.60009765625,3445.199951171875,3445.89990234375,11463
2026-08-07 10:40:00,M&M.NS,3446.0,3446.0,3439.800048828125,3440.39990234375,45182
2026-08-07 10:45:00,M&M.NS,3440.199951171875,3445.89990234375,3440.10009765625,3445.699951171875,11985
2026-08-07 10:50:00,M&M.NS,3445.699951171875,3453.5,3445.0,3451.89990234375,18618
2026-08-07 10:55:00,M&M.NS,3451.800048828125,3453.0,3444.0,3445.60009765625,27394
2026-08-07 11:00:00,M&M.NS,3445.60009765625,3458.0,3443.5,3454.800048828125,63499
2026-08-07 11:05:00,M&M.NS,3456.0,3456.0,3453.10009765625,3453.89990234375,16598
2026-08-07 11:10:00,M&M.NS,3454.5,3456.800048828125,3450.0,3451.699951171875,23280
2026-08-07 11:15:00,M&M.NS,3452.10009765625,3453.800048828125,3449.89990234375,3450.10009765625,15236
2026-08-07 11:20:00,M&M.NS,3450.199951171875,3452.89990234375,3444.10009765625,3445.699951171875,71772
2026-08-07 11:25:00,M&M.NS,3446.199951171875,3467.199951171875,3445.300048828125,3464.300048828125,213917
2026-08-07 11:30:00,M&M.NS,3464.5,3467.0,3460.89990234375,3464.0,67292
2026-08-07 11:35:00,M&M.NS,3462.800048828125,3465.0,3460.10009765625,3464.699951171875,27442
2026-08-07 11:40:00,M&M.NS,3464.699951171875,3470.89990234375,3462.60009765625,3470.800048828125,43042
2026-08-07 11:45:00,M&M.NS,3470.5,3474.60009765625,3468.300048828125,3470.300048828125,51573
2026-08-07 11:50:00,M&M.NS,3471.0,3471.0,3468.0,3469.0,20213
2026-08-07 11:55:00,M&M.NS,3469.5,3475.800048828125,3468.60009765625,3473.5,63953
2026-08-07 12:00:00,M&M.NS,3474.0,3476.0,3471.89990234375,3473.0,31852
2026-08-07 12:05:00,M&M.NS,3473.0,3473.89990234375,3465.5,3465.89990234375,21995
2026-08-07 12:10:00,M&M.NS,3466.0,3469.60009765625,3465.5,3469.0,18276
2026-08-07 12:15:00,M&M.NS,3468.699951171875,3472.300048828125,3468.10009765625,3471.5,15742
