Datetime,Symbol,Open,High,Low,Close,Volume
2026-08-07 09:15:00,BAJAJFINSV.NS,2017.0999755859375,2033.5999755859375,2017.0999755859375,2020.4000244140625,383389
2026-08-07 09:20:00,BAJAJFINSV.NS,2020.4000244140625,2024.199951171875,2013.0999755859375,2013.300048828125,76861
2026-08-07 09:25:00,BAJAJFINSV.NS,2014.0,2025.9000244140625,2010.0999755859375,2024.5999755859375,43132
2026-08-07 09:30:00,BAJAJFINSV.NS,2024.0,2025.300048828125,2019.199951171875,2025.0,19695
2026-08-07 09:35:00,BAJAJFINSV.NS,2024.800048828125,2025.0,2022.199951171875,2024.0,10600
2026-08-07 09:40:00,BAJAJFINSV.NS,2024.0,2024.4000244140625,2017.5,2019.300048828125,30923
2026-08-07 09:45:00,BAJAJFINSV.NS,2019.0999755859375,2019.800048828125,2013.9000244140625,2018.800048828125,22585
2026-08-07 09:50:00,BAJAJFINSV.NS,2018.800048828125,2022.5,2014.5999755859375,2021.300048828125,16642
2026-08-07 09:55:00,BAJAJFINSV.NS,2021.4000244140625,2023.0,2015.0,2016.800048828125,18158
2026-08-07 10:00:00,BAJAJFINSV.NS,2016.0,2016.5999755859375,2012.199951171875,2013.300048828125,23090
2026-08-07 10:05:00,BAJAJFINSV.NS,2013.800048828125,2020.4000244140625,2013.4000244140625,2019.5,12463
2026-08-07 10:10:00,BAJAJFINSV.NS,2019.5,2021.699951171875,2018.0999755859375,2018.4000244140625,18826
2026-08-07 10:15:00,BAJAJFINSV.NS,2018.5999755859375,2018.5999755859375,2008.5,2009.0,39998
2026-08-07 10:20:00,BAJAJFINSV.NS,2009.0,2012.5,2007.0,2009.5999755859375,26003
2026-08-07 10:25:00,BAJAJFINSV.NS,2009.5999755859375,2011.5,2006.9000244140625,2010.4000244140625,23769
2026-08-07 10:30:00,BAJAJFINSV.NS,2010.4000244140625,2013.4000244140625,2008.0,2012.0,29766
2026-08-07 10:35:00,BAJAJFINSV.NS,2012.0,2013.0999755859375,2008.0999755859375,2013.0999755859375,18883
2026-08-07 10:40:00,BAJAJFINSV.NS,2013.5,2013.800048828125,2010.0999755859375,2011.699951171875,13252
2026-08-07 10:45:00,BAJAJFINSV.NS,2012.199951171875,2012.5,2009.300048828125,2009.699951171875,16015
2026-08-07 10:50:00,BAJAJFINSV.NS,2010.0,2015.0,2009.699951171875,2012.800048828125,14471
2026-08-07 10:55:00,BAJAJFINSV.NS,2012.800048828125,2012.800048828125,2001.800048828125,2007.300048828125,48457
2026-08-07 11:00:00,BAJAJFINSV.NS,2007.699951171875,2010.0,2006.4000244140625,2007.0999755859375,15125
