Datetime,Symbol,Open,High,Low,Close,Volume
2026-08-07 09:15:00,BPCL.NS,322.1000061035156,322.70001220703125,321.6000061035156,321.95001220703125,217038
2026-08-07 09:20:00,BPCL.NS,322.04998779296875,322.25,321.3999938964844,322.25,238965
2026-08-07 09:25:00,BPCL.NS,322.29998779296875,322.45001220703125,321.75,321.79998779296875,78570
2026-08-07 09:30:00,BPCL.NS,321.70001220703125,321.8500061035156,321.54998779296875,321.54998779296875,55698
2026-08-07 09:35:00,BPCL.NS,321.54998779296875,321.54998779296875,321.1000061035156,321.1000061035156,64450
2026-08-07 09:40:00,BPCL.NS,321.1000061035156,321.6499938964844,321.0,321.6000061035156,64029
2026-08-07 09:45:00,BPCL.NS,321.6000061035156,321.6499938964844,321.1000061035156,321.5,57911
2026-08-07 09:50:00,BPCL.NS,321.45001220703125,321.6499938964844,321.45001220703125,321.6000061035156,34459
2026-08-07 09:55:00,BPCL.NS,321.45001220703125,321.6499938964844,321.25,321.6499938964844,40514
2026-08-07 10:00:00,BPCL.NS,321.6000061035156,321.8999938964844,321.5,321.70001220703125,56590
2026-08-07 10:05:00,BPCL.NS,321.75,322.04998779296875,321.5,321.5,49742
2026-08-07 10:10:00,BPCL.NS,321.5,321.54998779296875,321.1499938964844,321.3500061035156,47537
2026-08-07 10:15:00,BPCL.NS,321.1499938964844,321.29998779296875,320.1000061035156,320.20001220703125,115016
2026-08-07 10:20:00,BPCL.NS,320.1499938964844,321.29998779296875,320.04998779296875,320.8500061035156,65473
2026-08-07 10:25:00,BPCL.NS,321.0,321.1499938964844,320.79998779296875,320.8999938964844,36150
2026-08-07 10:30:00,BPCL.NS,321.0,321.29998779296875,320.8999938964844,321.25,40212
2026-08-07 10:35:00,BPCL.NS,321.29998779296875,321.29998779296875,321.1499938964844,321.1499938964844,19653
2026-08-07 10:40:00,BPCL.NS,321.1499938964844,321.45001220703125,321.1000061035156,321.20001220703125,42116
2026-08-07 10:45:00,BPCL.NS,321.1000061035156,321.6499938964844,321.1000061035156,321.5,39932
2026-08-07 10:50:00,BPCL.NS,322.20001220703125,323.04998779296875,322.20001220703125,322.6499938964844,472753
2026-08-07 10:55:00,BPCL.NS,322.5,323.04998779296875,322.25,322.3500061035156,217892
2026-08-07 11:00:00,BPCL.NS,322.29998779296875,323.0,322.20001220703125,322.5,142769
2026-08-07 11:05:00,BPCL.NS,322.5,323.0,322.3999938964844,322.5,128620
2026-08-07 11:10:00,BPCL.NS,322.3999938964844,323.20001220703125,322.3999938964844,322.79998779296875,224952
2026-08-07 11:15:00,BPCL.NS,322.79998779296875,322.95001220703125,322.3500061035156,322.95001220703125,101036
2026-08-07 11:20:00,BPCL.NS,322.75,323.0,322.3500061035156,322.3500061035156,30931
2026-08-07 11:25:00,BPCL.NS,322.3500061035156,322.5,322.20001220703125,322.3500061035156,49584
2026-08-07 11:30:00,BPCL.NS,322.20001220703125,322.3500061035156,321.8999938964844,322.04998779296875,16951
2026-08-07 11:35:00,BPCL.NS,321.8999938964844,322.1499938964844,321.8999938964844,321.8999938964844,22048
2026-08-07 11:40:00,BPCL.NS,321.8999938964844,322.0,321.6499938964844,321.79998779296875,41508
2026-08-07 11:45:00,BPCL.NS,321.95001220703125,322.1000061035156,321.79998779296875,321.8999938964844,25607
2026-08-07 11:50:00,BPCL.NS,321.79998779296875,321.8500061035156,321.45001220703125,321.45001220703125,30297
2026-08-07 11:55:00,BPCL.NS,321.6000061035156,321.6000061035156,321.04998779296875,321.1499938964844,63066
2026-08-07 12:00:00,BPCL.NS,321.1499938964844,321.29998779296875,321.1499938964844,321.20001220703125,36210
2026-08-07 12:05:00,BPCL.NS,321.25,321.25,321.1499938964844,321.20001220703125,69193
2026-08-07 12:10:00,BPCL.NS,321.20001220703125,321.29998779296875,320.1499938964844,320.29998779296875,79460
2026-08-07 12:15:00,BPCL.NS,320.29998779296875,320.3999938964844,320.0,320.0,46696
2026-08-07 12:20:00,BPCL.NS,320.0,320.1000061035156,319.6000061035156,320.0,82663
2026-08-07 12:25:00,BPCL.NS,320.0,320.1000061035156,319.8999938964844,320.0,23483
2026-08-07 12:30:00,BPCL.NS,320.0,320.0,319.3500061035156,319.5,55473
2026-08-07 12:35:00,BPCL.NS,319.75,319.75,319.5,319.5,26348
2026-08-07 12:40:00,BPCL.NS,319.54998779296875,319.6499938964844,319.5,319.5,36657
2026-08-07 12:45:00,BPCL.NS,319.5,319.6499938964844,319.5,319.6000061035156,31563
2026-08-07 12:50:00,BPCL.NS,319.54998779296875,319.6000061035156,319.0,319.0,88123
2026-08-07 12:55:00,BPCL.NS,319.0,319.1000061035156,318.8999938964844,318.8999938964844,24513
2026-08-07 13:00:00,BPCL.NS,318.8999938964844,319.04998779296875,318.8999938964844,318.95001220703125,46607
2026-08-07 13:05:00,BPCL.NS,319.0,319.1000061035156,318.79998779296875,318.95001220703125,27773
2026-08-07 13:10:00,BPCL.NS,318.79998779296875,319.0,318.70001220703125,318.8500061035156,40699
2026-08-07 13:15:00,BPCL.NS,318.79998779296875,319.0,318.70001220703125,318.75,28740
2026-08-07 13:20:00,BPCL.NS,318.70001220703125,318.95001220703125,318.70001220703125,318.79998779296875,36042
2026-08-07 13:25:00,BPCL.NS,318.75,318.95001220703125,318.75,318.79998779296875,30986
2026-08-07 13:30:00,BPCL.NS,318.79998779296875,318.8999938964844,318.29998779296875,318.45001220703125,62958
2026-08-07 13:35:00,BPCL.NS,318.45001220703125,318.5,318.29998779296875,318.29998779296875,24307
2026-08-07 13:40:00,BPCL.NS,318.3500061035156,318.3500061035156,317.95001220703125,318.29998779296875,84812
2026-08-07 13:45:00,BPCL.NS,318.3500061035156,318.5,318.20001220703125,318.3999938964844,26643
2026-08-07 13:50:00,BPCL.NS,318.3500061035156,318.75,318.3500061035156,318.3999938964844,33271
2026-08-07 13:55:00,BPCL.NS,318.3500061035156,318.45001220703125,318.0,318.04998779296875,49682
2026-08-07 14:00:00,BPCL.NS,318.1000061035156,318.25,317.6000061035156,317.6000061035156,55494
2026-08-07 14:05:00,BPCL.NS,317.6499938964844,317.6499938964844,317.1499938964844,317.25,70515
2026-08-07 14:10:00,BPCL.NS,317.25,317.5,317.1499938964844,317.3500061035156,44591
2026-08-07 14:15:00,BPCL.NS,317.3500061035156,317.75,317.3500061035156,317.70001220703125,49001
2026-08-07 14:20:00,BPCL.NS,317.6000061035156,317.6499938964844,317.54998779296875,317.54998779296875,33790
2026-08-07 14:25:00,BPCL.NS,317.54998779296875,317.70001220703125,317.5,317.70001220703125,44333
2026-08-07 14:30:00,BPCL.NS,317.70001220703125,317.70001220703125,317.45001220703125,317.6499938964844,39697
2026-08-07 14:35:00,BPCL.NS,317.6499938964844,317.95001220703125,317.6000061035156,317.79998779296875,103355
2026-08-07 14:40:00,BPCL.NS,317.79998779296875,317.79998779296875,317.5,317.75,51102
2026-08-07 14:45:00,BPCL.NS,317.75,318.0,317.6000061035156,317.95001220703125,58745
2026-08-07 14:50:00,BPCL.NS,317.8999938964844,318.29998779296875,317.75,318.1499938964844,195837
2026-08-07 14:55:00,BPCL.NS,318.1499938964844,318.1499938964844,317.6499938964844,317.79998779296875,105470
2026-08-07 15:00:00,BPCL.NS,317.8500061035156,318.25,317.75,318.1000061035156,107289
2026-08-07 15:05:00,BPCL.NS,318.1000061035156,318.1000061035156,317.95001220703125,318.1000061035156,98381
2026-08-07 15:10:00,BPCL.NS,318.1499938964844,319.29998779296875,318.1499938964844,318.70001220703125,199608
2026-08-07 15:15:00,BPCL.NS,318.95001220703125,321.0,318.95001220703125,321.0,148755
