Datetime,Symbol,Open,High,Low,Close,Volume
2026-08-07 09:15:00,DIVISLAB.NS,8276.5,8324.5,8275.5,8312.0,0
2026-08-07 09:20:00,DIVISLAB.NS,8309.5,8330.5,8301.0,8305.0,5008
2026-08-07 09:25:00,DIVISLAB.NS,8301.0,8318.5,8301.0,8314.0,2426
2026-08-07 09:30:00,DIVISLAB.NS,8315.0,8326.5,8303.5,8311.0,3799
2026-08-07 09:35:00,DIVISLAB.NS,8313.5,8326.0,8312.0,8319.0,2046
2026-08-07 09:40:00,DIVISLAB.NS,8319.0,8332.0,8317.5,8326.5,3328
2026-08-07 09:45:00,DIVISLAB.NS,8326.5,8332.0,8318.5,8320.0,2441
2026-08-07 09:50:00,DIVISLAB.NS,8318.5,8326.5,8318.5,8326.0,1383
2026-08-07 09:55:00,DIVISLAB.NS,8322.0,8326.0,8309.0,8313.5,4188
2026-08-07 10:00:00,DIVISLAB.NS,8312.0,8312.0,8301.0,8302.5,2394
2026-08-07 10:05:00,DIVISLAB.NS,8302.5,8304.0,8300.0,8302.0,2576
2026-08-07 10:10:00,DIVISLAB.NS,8302.0,8305.0,8290.5,8299.0,3424
2026-08-07 10:15:00,DIVISLAB.NS,8298.5,8300.0,8289.0,8300.0,3107
2026-08-07 10:20:00,DIVISLAB.NS,8298.5,8300.0,8295.0,8295.0,1157
2026-08-07 10:25:00,DIVISLAB.NS,8294.0,8295.0,8283.0,8290.0,1952
2026-08-07 10:30:00,DIVISLAB.NS,8289.5,8289.5,8251.0,8256.0,6072
2026-08-07 10:35:00,DIVISLAB.NS,8256.0,8282.5,8256.0,8282.5,4441
2026-08-07 10:40:00,DIVISLAB.NS,8282.5,8294.0,8277.0,8283.0,1909
2026-08-07 10:45:00,DIVISLAB.NS,8286.5,8298.5,8285.5,8294.0,1902
2026-08-07 10:50:00,DIVISLAB.NS,8297.0,8301.0,8290.0,8290.0,1849
2026-08-07 10:55:00,DIVISLAB.NS,8287.0,8292.0,8283.5,8286.5,1553
2026-08-07 11:00:00,DIVISLAB.NS,8284.5,8286.5,8273.5,8275.0,1662
2026-08-07 11:05:00,DIVISLAB.NS,8276.0,8276.0,8264.5,8266.0,3061
2026-08-07 11:10:00,DIVISLAB.NS,8266.0,8267.5,8255.0,8257.0,2465
2026-08-07 11:15:00,DIVISLAB.NS,8258.5,8277.5,8258.5,8273.5,6183
2026-08-07 11:20:00,DIVISLAB.NS,8273.5,8297.0,8265.5,8291.0,9108
2026-08-07 11:25:00,DIVISLAB.NS,8291.5,8292.0,8265.0,8282.0,7838
2026-08-07 11:30:00,DIVISLAB.NS,8282.0,8288.0,8273.0,8275.0,2312
2026-08-07 11:35:00,DIVISLAB.NS,8276.0,8312.5,8276.0,8309.5,4910
2026-08-07 11:40:00,DIVISLAB.NS,8304.5,8315.0,8302.0,8309.5,3901
2026-08-07 11:45:00,DIVISLAB.NS,8308.5,8308.5,8279.0,8282.0,3220
2026-08-07 11:50:00,DIVISLAB.NS,8281.0,8292.5,8275.0,8289.5,2132
2026-08-07 11:55:00,DIVISLAB.NS,8288.0,8293.5,8283.0,8283.0,845
2026-08-07 12:00:00,DIVISLAB.NS,8285.0,8285.5,8271.5,8278.5,2361
2026-08-07 12:05:00,DIVISLAB.NS,8275.0,8277.5,8264.0,8266.0,4167
2026-08-07 12:10:00,DIVISLAB.NS,8268.5,8286.0,8266.5,8284.0,2153
2026-08-07 12:15:00,DIVISLAB.NS,8285.5,8297.0,8282.5,8294.0,1059
2026-08-07 12:20:00,DIVISLAB.NS,8294.0,8304.5,8285.5,8288.5,1984
2026-08-07 12:25:00,DIVISLAB.NS,8288.5,8293.5,8282.5,8284.0,1130
2026-08-07 12:30:00,DIVISLAB.NS,8284.0,8284.0,8261.0,8266.5,2543
2026-08-07 12:35:00,DIVISLAB.NS,8266.5,8269.0,8263.0,8267.0,4608
2026-08-07 12:40:00,DIVISLAB.NS,8269.5,8274.5,8260.0,8263.0,3590
2026-08-07 12:45:00,DIVISLAB.NS,8261.0,8277.0,8260.0,8265.5,1458
2026-08-07 12:50:00,DIVISLAB.NS,8263.0,8265.0,8261.5,8263.0,1157
2026-08-07 12:55:00,DIVISLAB.NS,8261.5,8264.0,8260.0,8261.5,1002
2026-08-07 13:00:00,DIVISLAB.NS,8261.5,8261.5,8251.0,8257.0,2020
2026-08-07 13:05:00,DIVISLAB.NS,8257.0,8261.5,8244.0,8246.5,5348
2026-08-07 13:10:00,DIVISLAB.NS,8247.0,8247.5,8233.5,8237.0,4781
2026-08-07 13:15:00,DIVISLAB.NS,8237.0,8279.0,8236.5,8263.5,3078
2026-08-07 13:20:00,DIVISLAB.NS,8262.5,8262.5,8251.0,8260.0,1410
2026-08-07 13:25:00,DIVISLAB.NS,8257.0,8263.5,8252.0,8252.0,1045
2026-08-07 13:30:00,DIVISLAB.NS,8253.5,8275.0,8251.0,8275.0,2004
2026-08-07 13:35:00,DIVISLAB.NS,8275.0,8282.0,8267.0,8277.5,2309
2026-08-07 13:40:00,DIVISLAB.NS,8277.5,8280.5,8275.0,8276.0,891
2026-08-07 13:45:00,DIVISLAB.NS,8276.0,8280.0,8276.0,8276.5,1025
2026-08-07 13:50:00,DIVISLAB.NS,8276.5,8280.5,8272.5,8274.0,1920
2026-08-07 13:55:00,DIVISLAB.NS,8274.5,8275.0,8258.5,8266.0,3108
2026-08-07 14:00:00,DIVISLAB.NS,8268.5,8272.0,8256.5,8267.0,5521
2026-08-07 14:05:00,DIVISLAB.NS,8266.5,8266.5,8254.0,8257.0,2748
2026-08-07 14:10:00,DIVISLAB.NS,8254.0,8261.0,8248.5,8256.5,3078
2026-08-07 14:15:00,DIVISLAB.NS,8256.0,8261.0,8251.0,8257.0,2341
2026-08-07 14:20:00,DIVISLAB.NS,8251.0,8260.5,8250.5,8258.5,2398
2026-08-07 14:25:00,DIVISLAB.NS,8254.5,8288.0,8252.0,8280.0,3490
2026-08-07 14:30:00,DIVISLAB.NS,8278.0,8283.5,8276.0,8281.0,2411
2026-08-07 14:35:00,DIVISLAB.NS,8277.0,8283.5,8274.5,8277.5,2380
2026-08-07 14:40:00,DIVISLAB.NS,8276.0,8282.5,8263.5,8269.5,3767
2026-08-07 14:45:00,DIVISLAB.NS,8269.5,8270.5,8263.5,8268.0,5705
2026-08-07 14:50:00,DIVISLAB.NS,8268.0,8275.0,8262.5,8268.0,6901
2026-08-07 14:55:00,DIVISLAB.NS,8270.0,8272.0,8261.0,8262.5,6644
2026-08-07 15:00:00,DIVISLAB.NS,8262.5,8273.5,8257.0,8273.5,6146
2026-08-07 15:05:00,DIVISLAB.NS,8263.0,8271.5,8255.0,8257.0,10085
2026-08-07 15:10:00,DIVISLAB.NS,8258.0,8261.5,8246.5,8252.0,14165
2026-08-07 15:15:00,DIVISLAB.NS,8252.0,8275.0,8252.0,8275.0,8719
